Transporte,Nº Pallet,Material,Texto breve de material,    Ctd.,Cant. mat.,Usuario,Hora,Fecha,Usuario confirma,Hora,Fecha.Conf,Conf.,T. Pallet1
6183814,5,122627,"Vital C/G PT2,5 x 6 term.","12,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,5,122283,"Aquarius Manzana (PRODUCIDO) PT1,6 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,5,124314,"Andina Nectar Durazno PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,5,122715,"Vital S/G PT1,6 x 6 Term","9,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,5,120477,"Coca Cola Sin Azucar PT3,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,5,120524,"Coca Cola Original PT3,0 x 6","5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,5,120121,"Coca Cola PT1,5cc x 6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,120475,Coca Cola Sin Azucar LT350cc x 6,"21,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,120377,"Powerade Frozen Blast PT1,1 x 6","12,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,121356,Sprite MidCal LT220cc x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,121384,Sprite MidCal PT591cc x 6,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,122629,Vital C/G PT600cc x 12 ter,"9,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,120437,Coca Cola  PT591cc x 6,"17,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,120438,Coca Cola Sin Azucar PT591cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,124424,Kapo Naranja Low Cal Sachet 252cc x 24,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,120636,Fanta Naranja Full Sugar PT591ml x6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,124423,Kapo Frambuesa Low Cal Sachet 252cc x 24,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,123814,Andi Nectar Durazno TT200cc x 6*4,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,120656,Fanta MidCal LT220cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,124426,Kapo Piña Low Cal Sachet 252cc x 24,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,123684,Andif Manzana Personal 200cc 6*4,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,122729,Vital S/G PT600cc x 12 term,"9,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,123604,Andi Naranja Personal TT200cc x 6*4,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,120652,Fanta Naranja Full Sugar LT350ml x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,121246,Fanta Nar Zero+Vit. C LT350cc x 6,"8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,120247,Coca Cola LT220cc x 6,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,120373,"Powerade Rojo PT1,1 x 6","5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,125742,"Guall Jugo Mango Piña Naranja PT1,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,121560,Sprite Sin Azucar LT350cc x6,"8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,123614,AndiF Piña Personal 200cc x 6*4,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,123444,Del Valle Durazno LT 340ml x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,121353,Sprite MidCal PT250cc x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,122951,Benedictino C/G PT500cc x 12,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,120145,Coca Cola LT350cc pack x  1*6,"36,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,124428,Kapo Manzana Low Cal Sachet 252cc x 24,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,120646,Fanta Naranja Full Sugar PT250ml x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,4,120160,Coca Cola PT250cc x 12,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,3,120112,"Coca Cola RP2,0 L x 8","40,000","40,000",,00:00:00,,FULL,04:36:37,01.03.2025,C,PC
6183814,2,120250,"Coca Cola RP3,0 x 6","40,000","40,000",,00:00:00,,FULL,04:36:24,01.03.2025,C,PC
6183814,1,120640,Fanta Naranja Full Sugar RP3L x6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,1,127290,"Cer Baltica VD1,0 Lit 5,8g x12","13,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,1,120250,"Coca Cola RP3,0 x 6","14,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,1,121350,"Sprite MidCal RP3,0 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183814,1,120447,"Coca Cola Sin Azucar RP3,0 x 6","7,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,124216,"Andina Light Piña PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,122875,"Schweppes Ginger Ale PT1,5cc x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,124214,"Andina Frut Piña PT1,5 x 6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,124204,"Andina Frut Naranja PT1,5 x 6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,122878,"Schweppes Agua Tonica S/Azucar PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,120480,"Coca Cola Sin Azucar PT1,5 x 6","9,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,123437,"Del Valle Frutilla MidCal PT1,5cc x 6","6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,122283,"Aquarius Manzana (PRODUCIDO) PT1,6 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,120657,"Fanta Naranja Full Sugar PT1,5L x6","5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,124314,"Andina Nectar Durazno PT1,5 x 6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,120121,"Coca Cola PT1,5cc x 6","42,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,122877,"Schweppes Agua Tonica PT1,5cc x 6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,124224,"And Frut Naranja Light PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,124304,"Andina Nectar Damasco PT1,5 x 6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,124257,"ADV Kiwi 0% PT1,5 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,124284,"Andina Frut Manzana PT1,5 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,120625,"Fanta Pomelo Full Sugar PT1,5L x6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,1,122285,"Aquarius Pera (PRODUCIDO) PT1,6 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,2,121367,Sprite MC Express 237cc x 24,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,2,120149,Coca Cola Express VD237cc x 24,"34,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,2,120665,Fanta Naranja RGB 237ml x24,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,2,120479,Coca Cola Sin Azucar Express 237cc x 24,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,2,125674,Bidon Benedictino 20lts,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,2,120141,Coca Cola Personal 350cc x 24,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,3,120524,"Coca Cola Original PT3,0 x 6","37,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,3,121323,"Sprite MidCal PT1,5 x 6","9,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,3,121378,"Sprite MidCal PT3,0 x 6","7,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,3,122915,"Benedictino S/G PT3,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,3,120477,"Coca Cola Sin Azucar PT3,0 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,3,122627,"Vital C/G PT2,5 x 6 term.","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,3,120722,"Inca Kola Mango PT1,5 L x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,3,122977,"Benedictino C/G PT3,0 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,4,120668,"Fanta Naranja Full Sugar RGB 1,25L x9","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,4,120171,"Coca Cola VD1,25 x 9","35,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,4,120770,"Inca Kola VD1,25 x 9","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120160,Coca Cola PT250cc x 12,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120437,Coca Cola  PT591cc x 6,"52,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,122951,Benedictino C/G PT500cc x 12,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,123325,ADV Durazno BA VD300cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,122886,Schweppes Agua Tonica S/Azucar LT310ccx6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120557,Coca Cola Sin Azucar LT220cc x 6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120618,Fanta Pomelo Full Sugar PT250ml x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120373,"Powerade Rojo PT1,1 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,122629,Vital C/G PT600cc x 12 ter,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,122729,Vital S/G PT600cc x 12 term,"7,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120646,Fanta Naranja Full Sugar PT250ml x6,"5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,122953,Benedictino S/G PT500cc x 12 (Fab),"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120512,Coca Cola Sin Azucar PT250cc x 12,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120656,Fanta MidCal LT220cc x 6,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120145,Coca Cola LT350cc pack x  1*6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,124423,Kapo Frambuesa Low Cal Sachet 252cc x 24,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,125754,Guall Jugo Naranja VD300 x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,124428,Kapo Manzana Low Cal Sachet 252cc x 24,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,125743,"Guall Jugo Manzana Pera PT1,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,124426,Kapo Piña Low Cal Sachet 252cc x 24,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,121559,Sprite Sin Azucar LT220cc x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,121356,Sprite MidCal LT220cc x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,124424,Kapo Naranja Low Cal Sachet 252cc x 24,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120636,Fanta Naranja Full Sugar PT591ml x6,"11,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,121384,Sprite MidCal PT591cc x 6,"13,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,125741,"Guall Jugo Mango PT1,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120438,Coca Cola Sin Azucar PT591cc x 6,"17,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,121353,Sprite MidCal PT250cc x6,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120247,Coca Cola LT220cc x 6,"9,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120377,"Powerade Frozen Blast PT1,1 x 6","18,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120378,Powerade Frozen Blast PT850 x 6,"10,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120652,Fanta Naranja Full Sugar LT350ml x6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,5,120374,Powerade Rojo PT850 x 6,"5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,6,122715,"Vital S/G PT1,6 x 6 Term","8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,6,122921,Benedictino S/G PT6.5 x 2 Cilindrico,"15,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,6,122937,"Benedictino Limonada Jengbre PT1,5cc x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,6,122905,"Benedictino C/G PT1,5 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,6,122615,"Vital C/G PT 1,6 x 6 term.","19,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,6,122939,Benedictino Manzana PT1.5cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,6,121221,"Fanta Nar.Zero+ Vit C PT1,5 x 6","5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,6,120420,"Coca Cola Light PT1,5 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,7,127394,Cer Budweiser VD330cc 5g 6x4,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,7,127923,"Vino 120 Heroes Tinto 11,5g TT2,0 x8","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,7,127426,"Cer Quilmes LT710cc 4,9g x12","23,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,7,127293,Cer Stella Arts VD330cc 5g 6x4,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,7,127956,"Vino 120 Heroes Blanco 12g TT2,0 x 8","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,7,127402,Cer Budweiser LT710cc 5g x12,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,7,127222,Cer Stella Arts VD660cc 5g x12,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,8,120112,"Coca Cola RP2,0 L x 8","11,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,8,120461,"Coca Cola Sin Azucar RP2,0 x 8","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,8,120250,"Coca Cola RP3,0 x 6","15,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,8,120640,Fanta Naranja Full Sugar RP3L x6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,8,120450,"Coca Cola Sin Azucar VD1,25 x 9","6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,8,120663,Fanta Naranja Full Sugar RP2L x8,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,9,121371,Sprite MidCal VD1.25 x 9,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,127844,"Vino 120 Santa Rita Blanco 12g TT1,0 x12","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,126915,WHISKY JW RED LB B.750C 40G X1,"12,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,126202,COCTEL CAPEL ICE MOJITO 275CC 5G X4,"10,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,125572,PSC BJAS SALAM ESP 700CC 35GX1,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,126200,COCTEL CAPEL ICE BERRIES 275CC 5G X4,"22,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,122233,Monster NJ Ripper LT473cc x 6,"5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,122200,Monster Ultra LT473cc x 6,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,122202,Monster Energy LT473cc x 6,"33,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,122234,Monster Energy Zero Sugar Green LT473 x6,"13,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,122231,Monster Ultra Gold LT473cc x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,126201,COCTEL CAPEL ICE CITRUS 275CC 5G X4,"10,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,126215,COCTEL CAPEL ICE MANZANA 275CC 5G X4,"12,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,122217,Monster Mango Loco LT473cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183815,10,126951,WHISKY JW DBL BLK B.750C 40GX1,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,10,127804,"Vino Gran 120 Merlot 12g VD1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,10,127802,"Vino Gran 120 Cs 12g VD1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,10,127923,"Vino 120 Heroes Tinto 11,5g TT2,0 x8","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,9,120250,"Coca Cola RP3,0 x 6","34,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,122285,"Aquarius Pera (PRODUCIDO) PT1,6 x 6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,122283,"Aquarius Manzana (PRODUCIDO) PT1,6 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,122289,"Aquarius Uva (PRODUCIDO) PT1,6 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,122877,"Schweppes Agua Tonica PT1,5cc x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,122296,"Aquarius Limonada PT1,6 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,122977,"Benedictino C/G PT3,0 x 6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,122915,"Benedictino S/G PT3,0 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,120524,"Coca Cola Original PT3,0 x 6","16,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,124257,"ADV Kiwi 0% PT1,5 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,123437,"Del Valle Frutilla MidCal PT1,5cc x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,124314,"Andina Nectar Durazno PT1,5 x 6","6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,124304,"Andina Nectar Damasco PT1,5 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,124256,"Andina Low Cal Frutilla 0% PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,124216,"Andina Light Piña PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,124214,"Andina Frut Piña PT1,5 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,124204,"Andina Frut Naranja PT1,5 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,124224,"And Frut Naranja Light PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,122935,"Benedictino C/G PT2,0 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,122936,"Benedictino S/G PT2,0 x 6 (Fab)","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,120121,"Coca Cola PT1,5cc x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,122615,"Vital C/G PT 1,6 x 6 term.","16,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,8,122715,"Vital S/G PT1,6 x 6 Term","6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,7,120171,"Coca Cola VD1,25 x 9","32,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,7,120450,"Coca Cola Sin Azucar VD1,25 x 9","7,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,6,120668,"Fanta Naranja Full Sugar RGB 1,25L x9","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,6,121371,Sprite MidCal VD1.25 x 9,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,6,120447,"Coca Cola Sin Azucar RP3,0 x 6","11,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,6,120149,Coca Cola Express VD237cc x 24,"7,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,6,120141,Coca Cola Personal 350cc x 24,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,6,121367,Sprite MC Express 237cc x 24,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,6,121310,Sprite MidCal RP2.0 x 8,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,126200,COCTEL CAPEL ICE BERRIES 275CC 5G X4,"16,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,126201,COCTEL CAPEL ICE CITRUS 275CC 5G X4,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,126215,COCTEL CAPEL ICE MANZANA 275CC 5G X4,"22,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,126202,COCTEL CAPEL ICE MOJITO 275CC 5G X4,"8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,125527,COC CAP MNGCOLAD 700CC 12GX1,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,122227,Reign Melon Mania LT473cc x 6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,122225,Monster Ultra Paradise LT473cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,122200,Monster Ultra LT473cc x 6,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,122231,Monster Ultra Gold LT473cc x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,122233,Monster NJ Ripper LT473cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,122217,Monster Mango Loco LT473cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,122234,Monster Energy Zero Sugar Green LT473 x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,122202,Monster Energy LT473cc x 6,"29,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,125525,COC CAP PIÑA COLAD 700CC 12GX1,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,125526,COC CAP TOFFE CREA 700CC 12GX1,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,125524,COCTEL CAPEL CHIRIM COLADA 700CC 12G X1,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,125613,"VINO GROSSO PIÑA 1,5L 7G X8","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,125612,"VINO GROSSO FRUTILLA 1,5L 7GX8","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,5,121205,FASTLYTE COCO LIMON PT 625ml x 6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,4,120461,"Coca Cola Sin Azucar RP2,0 x 8","10,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,4,120663,Fanta Naranja Full Sugar RP2L x8,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,4,120112,"Coca Cola RP2,0 L x 8","25,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,3,122627,"Vital C/G PT2,5 x 6 term.","6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,3,121062,"Nordic Ginger Ale MidCal PT3,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,3,120658,"Fanta Naranja Full Sugar PT3,0L x6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,3,124426,Kapo Piña Low Cal Sachet 252cc x 24,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,3,124424,Kapo Naranja Low Cal Sachet 252cc x 24,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,3,124428,Kapo Manzana Low Cal Sachet 252cc x 24,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,2,127402,Cer Budweiser LT710cc 5g x12,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,2,127222,Cer Stella Arts VD660cc 5g x12,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,2,127347,"Cer Corona VD330cc 4,5g 6x4","5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,2,127293,Cer Stella Arts VD330cc 5g 6x4,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,124423,Kapo Frambuesa Low Cal Sachet 252cc x 24,"5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,120437,Coca Cola  PT591cc x 6,"109,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,120262,Vitaminwater Revive PT500cc x 4,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,120263,Vitaminwater Powerc PT500cc x 4,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,120266,Vitaminwater Energy  PT500cc x 4,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,120438,Coca Cola Sin Azucar PT591cc x 6,"12,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,122885,Schweppes Agua Tonica LT310cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,120652,Fanta Naranja Full Sugar LT350ml x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,120475,Coca Cola Sin Azucar LT350cc x 6,"8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,120145,Coca Cola LT350cc pack x  1*6,"16,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,123444,Del Valle Durazno LT 340ml x6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,123450,Del Valle Manzana LT 340ml x6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,123604,Andi Naranja Personal TT200cc x 6*4,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,123433,Del Valle Durazno PT400cc x 6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,125744,"Guall Jugo Naranja PT1,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,120377,"Powerade Frozen Blast PT1,1 x 6","12,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183816,1,120373,"Powerade Rojo PT1,1 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
